state,stateansi,county,countyansi,ADM2,latitude,longitude
TX,48,Camp,063,county,32.974581,-94.979085
TX,48,Carson,065,county,35.405496,-101.355356
TX,48,Cass,067,county,33.083698,-94.357579
TX,48,Castro,069,county,34.533621,-102.258786
TX,48,Chambers,071,county,29.696374,-94.669445
TX,48,Cherokee,073,county,31.843872,-95.156345
TX,48,Childress,075,county,34.529337,-100.208336
TX,48,Clay,077,county,33.785904,-98.212917
TX,48,Cochran,079,county,33.608440,-102.830449
TX,48,Coke,081,county,31.877105,-100.635236
TX,48,Coleman,083,county,31.914205,-99.346622
TX,48,Collin,085,county,33.194737,-96.579707
TX,48,Collingsworth,087,county,34.963358,-100.272135
TX,48,Colorado,089,county,29.596296,-96.508935
TX,48,Comal,091,county,29.806015,-98.260540
TX,48,Comanche,093,county,31.951645,-98.549617
TX,48,Concho,095,county,31.318865,-99.863648
TX,48,Cooke,097,county,33.639196,-97.210343
TX,48,Coryell,099,county,31.391177,-97.798022
TX,48,Cottle,101,county,34.091906,-100.276442
TX,48,Crane,103,county,31.422796,-102.487774
TX,48,Crockett,105,county,30.717532,-101.404211
TX,48,Crosby,107,county,33.609144,-101.298710
TX,48,Culberson,109,county,31.445908,-104.526945
TX,48,Dallam,111,county,36.286370,-102.594020
TX,48,Dallas,113,county,32.766987,-96.778424
TX,48,Dawson,115,county,32.741934,-101.947322
TX,48,Deaf Smith,117,county,34.940766,-102.607564
TX,48,Delta,119,county,33.385933,-95.673350
TX,48,Denton,121,county,33.205132,-97.121140
TX,48,DeWitt,123,county,29.082346,-97.361654
TX,48,Dickens,125,county,33.615363,-100.787617
TX,48,Dimmit,127,county,28.423587,-99.765871
TX,48,Donley,129,county,34.955036,-100.815846
TX,48,Duval,131,county,27.681123,-98.497393
TX,48,Eastland,133,county,32.324645,-98.836560
TX,48,Ector,135,county,31.865301,-102.542507
TX,48,Edwards,137,county,29.985877,-100.307373
TX,48,Ellis,139,county,32.346878,-96.796940
TX,48,El Paso,141,county,31.766403,-106.241390
TX,48,Erath,143,county,32.238136,-98.222377
TX,48,Falls,145,county,31.251930,-96.934127
TX,48,Fannin,147,county,33.591161,-96.104988
TX,48,Fayette,149,county,29.877886,-96.921231
TX,48,Fisher,151,county,32.740473,-100.403120
TX,48,Floyd,153,county,34.073730,-101.303274
TX,48,Foard,155,county,33.963306,-99.816828
TX,48,Fort Bend,157,county,29.526602,-95.771015
TX,48,Franklin,159,county,33.175846,-95.219066
TX,48,Freestone,161,county,31.701260,-96.144487
TX,48,Frio,163,county,28.869334,-99.108788
TX,48,Gaines,165,county,32.743942,-102.631561
TX,48,Galveston,167,county,29.228366,-94.895426
TX,48,Garza,169,county,33.183792,-101.301134
TX,48,Gillespie,171,county,30.325088,-98.941851
TX,48,Glasscock,173,county,31.868006,-101.521494
TX,48,Goliad,175,county,28.660700,-97.430415
TX,48,Gonzales,177,county,29.461917,-97.491861
TX,48,Gray,179,county,35.402542,-100.812374
TX,48,Grayson,181,county,33.624532,-96.675738
TX,48,Gregg,183,county,32.486397,-94.816276
TX,48,Grimes,185,county,30.543231,-95.988082
TX,48,Guadalupe,187,county,29.583532,-97.946771
TX,48,Hale,189,county,34.068436,-101.822888
TX,48,Hall,191,county,34.453189,-100.576343
TX,48,Hamilton,193,county,31.707334,-98.111827
TX,48,Hansford,195,county,36.272847,-101.356930
TX,48,Hardeman,197,county,34.289904,-99.745697
TX,48,Hardin,199,county,30.329648,-94.393178
TX,48,Harris,201,county,29.857273,-95.393037
TX,48,Harrison,203,county,32.547991,-94.374434
TX,48,Hartley,205,county,35.840244,-102.610047
TX,48,Haskell,207,county,33.175965,-99.730773
TX,48,Hays,209,county,30.061225,-98.029267
TX,48,Hemphill,211,county,35.815956,-100.279210
TX,48,Henderson,213,county,32.211633,-95.853418
TX,48,Hidalgo,215,county,26.396384,-98.180990
TX,48,Hill,217,county,31.982681,-97.130668
TX,48,Hockley,219,county,33.605932,-102.343398
TX,48,Hood,221,county,32.430149,-97.831677
TX,48,Hopkins,223,county,33.148959,-95.565194
TX,48,Houston,225,county,31.323036,-95.421600
TX,48,Howard,227,county,32.303471,-101.438772
TX,48,Hudspeth,229,county,31.450868,-105.377549
TX,48,Hunt,231,county,33.123292,-96.084202
TX,48,Hutchinson,233,county,35.837047,-101.362746
TX,48,Irion,235,county,31.303424,-100.981304
TX,48,Jack,237,county,33.232093,-98.171609
TX,48,Jackson,239,county,28.959802,-96.589080
TX,48,Jasper,241,county,30.752932,-94.022294
TX,48,Jeff Davis,243,county,30.621711,-104.191142
TX,48,Jefferson,245,county,29.854000,-94.149331
TX,48,Jim Hogg,247,county,27.041212,-98.700127
TX,48,Jim Wells,249,county,27.733516,-98.090814
TX,48,Johnson,251,county,32.379821,-97.364959
TX,48,Jones,253,county,32.743709,-99.874430
TX,48,Karnes,255,county,28.908996,-97.852205
TX,48,Kaufman,257,county,32.598944,-96.288378
TX,48,Kendall,259,county,29.943525,-98.709269
TX,48,Kenedy,261,county,26.903985,-97.590210
TX,48,Kent,263,county,33.184780,-100.769720
TX,48,Kerr,265,county,30.059953,-99.353339
TX,48,Kimble,267,county,30.479472,-99.746396
TX,48,King,269,county,33.614268,-100.245345
TX,48,Kinney,271,county,29.347086,-100.417700
TX,48,Kleberg,273,county,27.438735,-97.660620
TX,48,Knox,275,county,33.616657,-99.747112
TX,48,Lamar,277,county,33.667263,-95.570348
TX,48,Lamb,279,county,34.068861,-102.348018
TX,48,Lampasas,281,county,31.196731,-98.240889
TX,48,La Salle,283,county,28.351098,-99.096774
TX,48,Lavaca,285,county,29.382578,-96.923633
TX,48,Lee,287,county,30.321105,-96.976365
TX,48,Leon,289,county,31.300493,-95.995622
TX,48,Liberty,291,county,30.158451,-94.844078
TX,48,Limestone,293,county,31.547543,-96.593623
TX,48,Lipscomb,295,county,36.280200,-100.272683
TX,48,Live Oak,297,county,28.351535,-98.126961
TX,48,Llano,299,county,30.707584,-98.684690
TX,48,Loving,301,county,31.844936,-103.561229
TX,48,Lubbock,303,county,33.611469,-101.819944
TX,48,Lynn,305,county,33.178412,-101.818493
TX,48,McCulloch,307,county,31.205477,-99.359856
TX,48,McLennan,309,county,31.549493,-97.201472
TX,48,McMullen,311,county,28.384922,-98.578853
TX,48,Madison,313,county,30.966878,-95.930372
TX,48,Marion,315,county,32.798182,-94.356853
TX,48,Martin,317,county,32.309830,-101.961836
TX,48,Mason,319,county,30.703229,-99.237613
TX,48,Matagorda,321,county,28.774760,-96.001532
TX,48,Maverick,323,county,28.729787,-100.316678
TX,48,Medina,325,county,29.353661,-99.111085
TX,48,Menard,327,county,30.884365,-99.853990
TX,48,Midland,329,county,31.870896,-102.024326
TX,48,Milam,331,county,30.791242,-96.984395
TX,48,Mills,333,county,31.494888,-98.594623
TX,48,Mitchell,335,county,32.304117,-100.924392
TX,48,Montague,337,county,33.678356,-97.725014
TX,48,Montgomery,339,county,30.300619,-95.494713
TX,48,Moore,341,county,35.835676,-101.890502
TX,48,Morris,343,county,33.116466,-94.731265
TX,48,Motley,345,county,34.057899,-100.793152
TX,48,Nacogdoches,347,county,31.620560,-94.620250
TX,48,Navarro,349,county,32.048448,-96.476909
TX,48,Newton,351,county,30.786718,-93.739250
TX,48,Nolan,353,county,32.312338,-100.418108
TX,48,Nueces,355,county,27.738737,-97.518660
TX,48,Ochiltree,357,county,36.278744,-100.815864
TX,48,Oldham,359,county,35.401921,-102.597620
TX,48,Orange,361,county,30.122323,-93.894100
TX,48,Palo Pinto,363,county,32.752204,-98.317967
TX,48,Panola,365,county,32.163978,-94.305156
TX,48,Parker,367,county,32.777096,-97.805905
TX,48,Parmer,369,county,34.532163,-102.784853
TX,48,Pecos,371,county,30.770894,-102.719860
TX,48,Polk,373,county,30.784553,-94.837338
TX,48,Potter,375,county,35.398675,-101.893804
TX,48,Presidio,377,county,30.005891,-104.261619
TX,48,Rains,379,county,32.870580,-95.795440
TX,48,Randall,381,county,34.962529,-101.895547
TX,48,Reagan,383,county,31.375191,-101.514395
TX,48,Real,385,county,29.830097,-99.812549
TX,48,Red River,387,county,33.619625,-95.048429
TX,48,Reeves,389,county,31.308366,-103.712706
TX,48,Refugio,391,county,28.312716,-97.161366
TX,48,Roberts,393,county,35.836216,-100.807555
TX,48,Robertson,395,county,31.025481,-96.514941
TX,48,Rockwall,397,county,32.898677,-96.404402
TX,48,Runnels,399,county,31.845112,-99.982715
TX,48,Rusk,401,county,32.109423,-94.756382
TX,48,Sabine,403,county,31.343300,-93.851913
TX,48,San Augustine,405,county,31.382449,-94.163180
TX,48,San Jacinto,407,county,30.574388,-95.163136
TX,48,San Patricio,409,county,28.011786,-97.517162
TX,48,San Saba,411,county,31.155138,-98.819292
TX,48,Schleicher,413,county,30.896233,-100.527216
TX,48,Scurry,415,county,32.744462,-100.913399
TX,48,Shackelford,417,county,32.743820,-99.347005
TX,48,Shelby,419,county,31.790137,-94.142565
TX,48,Sherman,421,county,36.278593,-101.899265
TX,48,Smith,423,county,32.375106,-95.268743
TX,48,Somervell,425,county,32.218071,-97.769217
TX,48,Starr,427,county,26.530903,-98.740235
TX,48,Stephens,429,county,32.736306,-98.836119
TX,48,Sterling,431,county,31.835774,-101.054911
TX,48,Stonewall,433,county,33.179580,-100.253807
TX,48,Sutton,435,county,30.517680,-100.505270
TX,48,Swisher,437,county,34.526319,-101.743862
TX,48,Tarrant,439,county,32.772119,-97.291224
TX,48,Taylor,441,county,32.297327,-99.890179
TX,48,Terrell,443,county,30.232343,-102.072513
TX,48,Terry,445,county,33.171229,-102.339284
TX,48,Throckmorton,447,county,33.170695,-99.205796
TX,48,Titus,449,county,33.214599,-94.966783
TX,48,Tom Green,451,county,31.398843,-100.463821
TX,48,Travis,453,county,30.239513,-97.691270
TX,48,Trinity,455,county,31.096675,-95.151687
TX,48,Tyler,457,county,30.769295,-94.375656
TX,48,Upshur,459,county,32.735349,-94.941184
TX,48,Upton,461,county,31.353849,-102.042013
TX,48,Uvalde,463,county,29.350308,-99.768427
TX,48,Val Verde,465,county,29.875285,-101.143324
TX,48,Van Zandt,467,county,32.558787,-95.836906
TX,48,Victoria,469,county,28.796370,-96.971198
TX,48,Walker,471,county,30.743163,-95.569825
TX,48,Waller,473,county,30.013578,-95.982102
TX,48,Ward,475,county,31.513069,-103.105113
TX,48,Washington,477,county,30.215075,-96.410272
TX,48,Webb,479,county,27.770584,-99.326641
TX,48,Wharton,481,county,29.278480,-96.229674
TX,48,Wheeler,483,county,35.392593,-100.253107
TX,48,Wichita,485,county,33.991103,-98.716851
TX,48,Wilbarger,487,county,34.084920,-99.242440
TX,48,Willacy,489,county,26.480381,-97.583256
TX,48,Williamson,491,county,30.649030,-97.605069
TX,48,Wilson,493,county,29.173883,-98.086734
TX,48,Winkler,495,county,31.831415,-103.055986
TX,48,Wise,497,county,33.219095,-97.653997
TX,48,Wood,499,county,32.783588,-95.382166
TX,48,Yoakum,501,county,33.162398,-102.832242
TX,48,Young,503,county,33.158788,-98.678281
TX,48,Zapata,505,county,26.996981,-99.182603
TX,48,Zavala,507,county,28.864652,-99.759830
UT,49,Beaver,001,county,38.357535,-113.238948
UT,49,Box Elder,003,county,41.476021,-113.052922
UT,49,Cache,005,county,41.734228,-111.744563
UT,49,Carbon,007,county,39.673284,-110.588484
UT,49,Daggett,009,county,40.890099,-109.505785
UT,49,Davis,011,county,41.037045,-112.202123
UT,49,Duchesne,013,county,40.289649,-110.429830
UT,49,Emery,015,county,39.009025,-110.721100
UT,49,Garfield,017,county,37.831664,-111.450908
UT,49,Grand,019,county,38.974326,-109.573450
UT,49,Iron,021,county,37.909304,-113.306740
UT,49,Juab,023,county,39.714120,-112.790471
UT,49,Kane,025,county,37.275083,-111.815352
UT,49,Millard,027,county,39.094535,-113.525009
UT,49,Morgan,029,county,41.091027,-111.577885
UT,49,Piute,031,county,38.335881,-112.129375
UT,49,Rich,033,county,41.627598,-111.240227
UT,49,Salt Lake,035,county,40.667883,-111.924240
UT,49,San Juan,037,county,37.602639,-109.791570
UT,49,Sanpete,039,county,39.382532,-111.572879
UT,49,Sevier,041,county,38.746824,-111.811930
UT,49,Summit,043,county,40.872060,-110.968486
UT,49,Tooele,045,county,40.467753,-113.123979
UT,49,Uintah,047,county,40.125887,-109.517748
UT,49,Utah,049,county,40.120432,-111.668527
UT,49,Wasatch,051,county,40.334884,-111.161568
UT,49,Washington,053,county,37.262531,-113.487800
UT,49,Wayne,055,county,38.261229,-110.990322
UT,49,Weber,057,county,41.270329,-111.876797
VT,50,Addison,001,county,44.031248,-73.141581
VT,50,Bennington,003,county,43.035325,-73.111460
VT,50,Caledonia,005,county,44.468791,-72.112168
VT,50,Chittenden,007,county,44.463327,-73.069412
VT,50,Essex,009,county,44.724021,-71.732736
VT,50,Franklin,011,county,44.858964,-72.909402
VT,50,Grand Isle,013,county,44.801787,-73.300759
VT,50,Lamoille,015,county,44.603704,-72.638922
VT,50,Orange,017,county,44.003392,-72.369687
VT,50,Orleans,019,county,44.828442,-72.251630
VT,50,Rutland,021,county,43.580858,-73.038202
VT,50,Washington,023,county,44.274953,-72.609475
VT,50,Windham,025,county,42.995335,-72.721955
VT,50,Windsor,027,county,43.572677,-72.598825
VA,51,Accomack,001,county,37.765944,-75.757807
VA,51,Albemarle,003,county,38.024184,-78.553506
VA,51,Alleghany,005,county,37.787905,-80.008669
VA,51,Amelia,007,county,37.331927,-77.977462
VA,51,Amherst,009,county,37.628610,-79.154281
VA,51,Appomattox,011,county,37.370725,-78.810940
VA,51,Arlington,013,county,38.878337,-77.100703
VA,51,Augusta,015,county,38.171911,-79.147557
VA,51,Bath,017,county,38.068368,-79.731203
VA,51,Bedford,019,county,37.312412,-79.527947
VA,51,Bland,021,county,37.130612,-81.125853
VA,51,Botetourt,023,county,37.565481,-79.797553
VA,51,Brunswick,025,county,36.764204,-77.861483
VA,51,Buchanan,027,county,37.268120,-82.038151
VA,51,Buckingham,029,county,37.573928,-78.529169
VA,51,Campbell,031,county,37.210151,-79.095428
VA,51,Caroline,033,county,38.030319,-77.352348
VA,51,Carroll,035,county,36.731928,-80.727865
VA,51,Charles,036,city,37.361054,-77.054170
VA,51,Charlotte,037,county,37.009042,-78.658568
VA,51,Chesterfield,041,county,37.378434,-77.585847
VA,51,Clarke,043,county,39.115382,-77.990836
VA,51,Craig,045,county,37.473603,-80.231051
VA,51,Culpeper,047,county,38.485930,-77.956476
VA,51,Cumberland,049,county,37.520189,-78.252836
VA,51,Dickenson,051,county,37.137064,-82.349231
VA,51,Dinwiddie,053,county,37.073498,-77.635492
VA,51,Essex,057,county,37.939480,-76.941871
VA,51,Fairfax,059,county,38.831056,-77.275385
VA,51,Fauquier,061,county,38.744097,-77.821482
VA,51,Floyd,063,county,36.931438,-80.350309
VA,51,Fluvanna,065,county,37.830571,-78.283482
VA,51,Franklin,067,county,36.991150,-79.882663
VA,51,Frederick,069,county,39.203637,-78.263916
VA,51,Giles,071,county,37.311930,-80.717189
VA,51,Gloucester,073,county,37.403541,-76.523505
VA,51,Goochland,075,county,37.718814,-77.917626
VA,51,Grayson,077,county,36.652229,-81.215324
VA,51,Greene,079,county,38.297981,-78.470163
VA,51,Greensville,081,county,36.680336,-77.560277
VA,51,Halifax,083,county,36.766461,-78.939614
VA,51,Hanover,085,county,37.760165,-77.490992
VA,51,Henrico,087,county,37.437520,-77.300333
VA,51,Henry,089,county,36.620607,-79.980673
VA,51,Highland,091,county,38.366243,-79.564472
VA,51,Isle of Wight,093,county,36.901418,-76.707569
VA,51,James,095,city,37.324837,-76.777888
VA,51,King and Queen,097,county,37.714372,-76.901855
VA,51,King George,099,county,38.277049,-77.162769
VA,51,King William,101,county,37.708260,-77.091054
VA,51,Lancaster,103,county,37.704843,-76.412663
VA,51,Lee,105,county,36.701721,-83.130112
VA,51,Loudoun,107,county,39.081212,-77.638913
VA,51,Louisa,109,county,37.972704,-77.959795
VA,51,Lunenburg,111,county,36.946094,-78.241985
VA,51,Madison,113,county,38.412059,-78.276961
VA,51,Mathews,115,county,37.425348,-76.268808
VA,51,Mecklenburg,117,county,36.687256,-78.368959
VA,51,Middlesex,119,county,37.606975,-76.528082
VA,51,Montgomery,121,county,37.174884,-80.387314
VA,51,Nelson,125,county,37.789079,-78.883440
VA,51,New Kent,127,county,37.502936,-76.982858
VA,51,Northampton,131,county,37.302775,-75.924018
VA,51,Northumberland,133,county,37.856974,-76.379687
VA,51,Nottoway,135,county,37.141167,-78.053866
VA,51,Orange,137,county,38.250193,-78.009622
VA,51,Page,139,county,38.623201,-78.491880
VA,51,Patrick,141,county,36.667128,-80.286413
VA,51,Pittsylvania,143,county,36.821721,-79.398502
VA,51,Powhatan,145,county,37.549404,-77.912855
VA,51,Prince Edward,147,county,37.224881,-78.432957
VA,51,Prince George,149,county,37.187325,-77.220993
VA,51,Prince William,153,county,38.701119,-77.479579
VA,51,Pulaski,155,county,37.063385,-80.713444
VA,51,Rappahannock,157,county,38.684522,-78.168824
VA,51,Richmond,159,county,37.942894,-76.730561
VA,51,Roanoke,161,county,37.330792,-80.191237
VA,51,Rockbridge,163,county,37.814517,-79.447754
VA,51,Rockingham,165,county,38.507585,-78.885321
VA,51,Russell,167,county,36.933420,-82.095934
VA,51,Scott,169,county,36.712776,-82.613624
VA,51,Shenandoah,171,county,38.856204,-78.573987
VA,51,Smyth,173,county,36.842318,-81.539786
VA,51,Southampton,175,county,36.720173,-77.103856
VA,51,Spotsylvania,177,county,38.183690,-77.656768
VA,51,Stafford,179,county,38.415386,-77.454872
VA,51,Surry,181,county,37.119761,-76.880172
VA,51,Sussex,183,county,36.926645,-77.259732
VA,51,Tazewell,185,county,37.125395,-81.562924
VA,51,Warren,187,county,38.908221,-78.207594
VA,51,Washington,191,county,36.747831,-81.950316
VA,51,Westmoreland,193,county,38.109311,-76.803933
VA,51,Wise,195,county,36.974561,-82.621560
VA,51,Wythe,197,county,36.899873,-81.083005
VA,51,York,199,county,37.220914,-76.395533
VA,51,Alexandria,510,city,38.820071,-77.084063
VA,51,Bedford,515,city,37.338156,-79.520705
VA,51,Bristol,520,city,36.616954,-82.157564
VA,51,Buena Vista,530,city,37.731663,-79.356375
VA,51,Charlottesville,540,city,38.037658,-78.485381
VA,51,Chesapeake,550,city,36.679376,-76.301788
VA,51,Colonial Heights,570,city,37.261685,-77.396804
VA,51,Covington,580,city,37.778143,-79.986039
VA,51,Danville,590,city,36.583334,-79.408071
VA,51,Emporia,595,city,36.696182,-77.535975
VA,51,Fairfax,600,city,38.853183,-77.299025
VA,51,Falls Church,610,city,38.883787,-77.174639
VA,51,Franklin,620,city,36.684014,-76.941396
VA,51,Fredericksburg,630,city,38.299272,-77.486658
VA,51,Galax,640,city,36.665640,-80.914308
VA,51,Hampton,650,city,37.048030,-76.297149
VA,51,Harrisonburg,660,city,38.431669,-78.876027
VA,51,Hopewell,670,city,37.291010,-77.298944
VA,51,Lexington,678,city,37.782332,-79.444320
VA,51,Lynchburg,680,city,37.399016,-79.195458
VA,51,Manassas,683,city,38.747172,-77.484536
VA,51,Manassas Park,685,city,38.768952,-77.448770
VA,51,Martinsville,690,city,36.683527,-79.863647
VA,51,Newport News,700,city,37.076166,-76.521968
VA,51,Norfolk,710,city,36.923015,-76.244641
VA,51,Norton,720,city,36.931549,-82.625996
VA,51,Petersburg,730,city,37.204730,-77.392368
VA,51,Poquoson,735,city,37.128360,-76.303534
VA,51,Portsmouth,740,city,36.859430,-76.356269
VA,51,Radford,750,city,37.120116,-80.559154
VA,51,Richmond,760,city,37.531399,-77.476009
VA,51,Roanoke,770,city,37.278458,-79.958174
VA,51,Salem,775,city,37.285333,-80.055241
VA,51,Staunton,790,city,38.158056,-79.061501
VA,51,Suffolk,800,city,36.697157,-76.634781
VA,51,Virginia Beach,810,city,36.779322,-76.024021
VA,51,Waynesboro,820,city,38.067157,-78.901420
VA,51,Williamsburg,830,city,37.269481,-76.708193
VA,51,Winchester,840,city,39.173869,-78.176356
WA,53,Adams,001,county,47.011238,-118.512861
WA,53,Asotin,003,county,46.181861,-117.227781
WA,53,Benton,005,county,46.228120,-119.516666
WA,53,Chelan,007,county,47.860976,-120.619044
WA,53,Clallam,009,county,48.110903,-123.889860
WA,53,Clark,011,county,45.771674,-122.485903
WA,53,Columbia,013,county,46.292850,-117.911634
WA,53,Cowlitz,015,county,46.185923,-122.658682
WA,53,Douglas,017,county,47.741763,-119.694622
WA,53,Ferry,019,county,48.473256,-118.533589
WA,53,Franklin,021,county,46.534580,-118.906944
WA,53,Garfield,023,county,46.429478,-117.536711
WA,53,Grant,025,county,47.213633,-119.467788
WA,53,Grays Harbor,027,county,47.113999,-123.826655
WA,53,Island,029,county,48.158554,-122.670649
WA,53,Jefferson,031,county,47.805346,-123.527136
WA,53,King,033,county,47.490599,-121.833996
WA,53,Kitsap,035,county,47.639687,-122.649636
WA,53,Kittitas,037,county,47.124444,-120.676714
WA,53,Klickitat,039,county,45.869510,-120.780118
WA,53,Lewis,041,county,46.580071,-122.377444
WA,53,Lincoln,043,county,47.582743,-118.417692
WA,53,Mason,045,county,47.354126,-123.173850
WA,53,Okanogan,047,county,48.551386,-119.685877
WA,53,Pacific,049,county,46.556587,-123.782419
WA,53,Pend Oreille,051,county,48.543825,-117.232191
WA,53,Pierce,053,county,47.051415,-122.153242
WA,53,San Juan,055,county,48.507190,-123.103769
WA,53,Skagit,057,county,48.493292,-121.815770
WA,53,Skamania,059,county,46.024782,-121.953227
WA,53,Snohomish,061,county,48.054913,-121.766412
WA,53,Spokane,063,county,47.620375,-117.403371
WA,53,Stevens,065,county,48.388727,-117.854454
WA,53,Thurston,067,county,46.935822,-122.830152
WA,53,Wahkiakum,069,county,46.294638,-123.424458
WA,53,Walla Walla,071,county,46.254606,-118.480374
WA,53,Whatcom,073,county,48.842653,-121.836432
WA,53,Whitman,075,county,46.905944,-117.535390
WA,53,Yakima,077,county,46.456558,-120.740145
WV,54,Barbour,001,county,39.139725,-79.996947
WV,54,Berkeley,003,county,39.448054,-78.037776
WV,54,Boone,005,county,38.022814,-81.713539
WV,54,Braxton,007,county,38.699342,-80.731657
WV,54,Brooke,009,county,40.272645,-80.578691
WV,54,Cabell,011,county,38.419578,-82.243397
WV,54,Calhoun,013,county,38.844159,-81.115478
WV,54,Clay,015,county,38.459826,-81.081866
WV,54,Doddridge,017,county,39.263480,-80.701232
WV,54,Fayette,019,county,38.030933,-81.086051
WV,54,Gilmer,021,county,38.915867,-80.849413
WV,54,Grant,023,county,39.105988,-79.195064
WV,54,Greenbrier,025,county,37.924418,-80.450590
WV,54,Hampshire,027,county,39.312139,-78.611989
WV,54,Hancock,029,county,40.516958,-80.570164
WV,54,Hardy,031,county,39.011361,-78.841729
WV,54,Harrison,033,county,39.279182,-80.386498
WV,54,Jackson,035,county,38.834234,-81.677717
WV,54,Jefferson,037,county,39.307398,-77.863220
WV,54,Kanawha,039,county,38.328068,-81.523516
WV,54,Lewis,041,county,38.988877,-80.495477
WV,54,Lincoln,043,county,38.171770,-82.077623
WV,54,Logan,045,county,37.830591,-81.940853
WV,54,McDowell,047,county,37.382663,-81.658205
WV,54,Marion,049,county,39.505839,-80.243402
WV,54,Marshall,051,county,39.854426,-80.671794
WV,54,Mason,053,county,38.759288,-82.024171
WV,54,Mercer,055,county,37.403448,-81.106456
WV,54,Mineral,057,county,39.404781,-78.956690
WV,54,Mingo,059,county,37.721161,-82.158989
WV,54,Monongalia,061,county,39.633645,-80.059074
WV,54,Monroe,063,county,37.550340,-80.547890
WV,54,Morgan,065,county,39.555002,-78.257345
WV,54,Nicholas,067,county,38.291416,-80.797516
WV,54,Ohio,069,county,40.098932,-80.620728
WV,54,Pendleton,071,county,38.674450,-79.340618
WV,54,Pleasants,073,county,39.368133,-81.161172
WV,54,Pocahontas,075,county,38.332606,-80.010121
WV,54,Preston,077,county,39.469030,-79.668865
WV,54,Putnam,079,county,38.510513,-81.906109
WV,54,Raleigh,081,county,37.762470,-81.264671
WV,54,Randolph,083,county,38.781095,-79.867788
WV,54,Ritchie,085,county,39.177112,-81.066317
WV,54,Roane,087,county,38.743003,-81.354522
WV,54,Summers,089,county,37.656003,-80.856315
WV,54,Taylor,091,county,39.332478,-80.046554
WV,54,Tucker,093,county,39.111175,-79.559968
WV,54,Tyler,095,county,39.465634,-80.877219
WV,54,Upshur,097,county,38.902536,-80.231335
WV,54,Wayne,099,county,38.145541,-82.419681
WV,54,Webster,101,county,38.483459,-80.449052
WV,54,Wetzel,103,county,39.600601,-80.628157
WV,54,Wirt,105,county,39.020034,-81.382975
WV,54,Wood,107,county,39.211575,-81.516253
WV,54,Wyoming,109,county,37.603717,-81.548884
WI,55,Adams,001,county,43.973763,-89.767223
WI,55,Ashland,003,county,46.544424,-90.679691
WI,55,Barron,005,county,45.437192,-91.852892
WI,55,Bayfield,007,county,46.634199,-91.177282
WI,55,Brown,009,county,44.473961,-87.995926
WI,55,Buffalo,011,county,44.385642,-91.761229
WI,55,Burnett,013,county,45.866878,-92.375740
WI,55,Calumet,015,county,44.078410,-88.212132
WI,55,Chippewa,017,county,45.069092,-91.283505
WI,55,Clark,019,county,44.739306,-90.609945
WI,55,Columbia,021,county,43.471882,-89.330472
WI,55,Crawford,023,county,43.249910,-90.951230
WI,55,Dane,025,county,43.067468,-89.417852
WI,55,Dodge,027,county,43.422706,-88.704379
WI,55,Door,029,county,45.067811,-87.087936
WI,55,Douglas,031,county,46.463316,-91.892579
WI,55,Dunn,033,county,44.947741,-91.897720
WI,55,Eau Claire,035,county,44.726355,-91.286414
WI,55,Florence,037,county,45.871865,-88.407234
WI,55,Fond du Lac,039,county,43.754722,-88.493284
WI,55,Forest,041,county,45.666882,-88.773225
WI,55,Grant,043,county,42.870028,-90.694229
WI,55,Green,045,county,42.675522,-89.605074
WI,55,Green Lake,047,county,43.761410,-88.987228
WI,55,Iowa,049,county,43.001021,-90.133691
WI,55,Iron,051,county,46.326550,-90.261298
WI,55,Jackson,053,county,44.326757,-90.796018
WI,55,Jefferson,055,county,43.013807,-88.773985
WI,55,Juneau,057,county,43.932836,-90.113984
WI,55,Kenosha,059,county,42.579703,-87.424898
WI,55,Kewaunee,061,county,44.500949,-87.161813
WI,55,La Crosse,063,county,43.908222,-91.111758
WI,55,Lafayette,065,county,42.655578,-90.130292
WI,55,Langlade,067,county,45.262170,-89.067549
WI,55,Lincoln,069,county,45.338417,-89.742309
WI,55,Manitowoc,071,county,44.105108,-87.313828
WI,55,Marathon,073,county,44.898036,-89.757823
WI,55,Marinette,075,county,45.346899,-87.991198
WI,55,Marquette,077,county,43.826053,-89.409095
WI,55,Menominee,078,county,44.991304,-88.669251
WI,55,Milwaukee,079,county,43.017652,-87.481549
WI,55,Monroe,081,county,43.945175,-90.619969
WI,55,Oconto,083,county,44.996575,-88.206516
WI,55,Oneida,085,county,45.716198,-89.534988
WI,55,Outagamie,087,county,44.418226,-88.464988
WI,55,Ozaukee,089,county,43.360715,-87.496553
WI,55,Pepin,091,county,44.627436,-91.834890
WI,55,Pierce,093,county,44.725336,-92.426279
WI,55,Polk,095,county,45.468654,-92.453736
WI,55,Portage,097,county,44.476246,-89.498070
WI,55,Price,099,county,45.679072,-90.359650
WI,55,Racine,101,county,42.754075,-87.414676
WI,55,Richland,103,county,43.376199,-90.435693
WI,55,Rock,105,county,42.669878,-89.075281
WI,55,Rusk,107,county,45.472734,-91.136745
WI,55,St. Croix,109,county,45.028959,-92.447284
WI,55,Sauk,111,county,43.427998,-89.943329
WI,55,Sawyer,113,county,45.864913,-91.147130
WI,55,Shawano,115,county,44.789641,-88.755813
WI,55,Sheboygan,117,county,43.746002,-87.730546
WI,55,Taylor,119,county,45.211656,-90.504853
