#Claim Number,Claim Occurrence 1,Claim Occurrence 2,Borough,Date Occurred,Date Claimed,Amount,name,longitude,latitude
2013PI019629,544 ASHFORD ST,,BROOKLYN,5/16/2013,,,2013PI019629,-73.884058,40.668669
2013PI019677,610 EXTERIOR ST,,BRONX,6/21/2013,,,2013PI019677,-73.929952,40.821444
2013PI019695,819 PENNSYLVANIA AV,,BROOKLYN,5/14/2013,10/23/2013,1250,2013PI019695,-73.889544,40.657915
2013PI019710,3426 DEKALB AV,,BRONX,7/10/2013,,,2013PI019710,-73.881913,40.880687
2013PI019783,30-90 42 ST,,QUEENS,5/30/2013,,,2013PI019783,-73.91541,40.761094
2013PI019794,2400 2 AV,,MANHATTAN,1/19/2013,,,2013PI019794,-73.933532,40.8006
2013PI019817,1378 COLLEGE AV,,BRONX,6/19/2013,,,2013PI019817,-73.910594,40.836982
2013PI019841,810 SOUNDVIEW AV,,BRONX,6/20/2013,,,2013PI019841,-73.865049,40.822253
2013PI019890,518 E 138 ST,,BRONX,6/19/2013,,,2013PI019890,-73.918968,40.807161
2013PI019956,TREMONT AV,HUGHES AV,BRONX,4/28/2013,,,2013PI019956,-73.892239,40.845974
2013PI020014,555 W 173 ST,,MANHATTAN,7/19/2013,,,2013PI020014,-73.936257,40.843885
2013PI020024,MARCUS GARVEY BL,JEFFERSON AV,BROOKLYN,7/6/2013,6/12/2014,10000,2013PI020024,-73.938371,40.684634
2013PI020061,383 E 141 ST,,BRONX,5/8/2013,,,2013PI020061,-73.922162,40.812118
2013PI020154,1310 SHERIDAN AV,,BRONX,7/3/2013,,,2013PI020154,-73.914071,40.836411
2013PI020178,3 AV & E 143 ST,,BRONX,5/7/2013,,,2013PI020178,-73.92266,40.813131
2013PI020180,MYRTLE AV,NOSTRAND AV,BROOKLYN,6/8/2013,,,2013PI020180,-73.95249,40.695013
2013PI020201,HILLSIDE AV & 187 ST,,QUEENS,5/6/2013,,,2013PI020201,-73.775302,40.714706
2013PI020263,WHITLOCK AV,WESTCHESTER AV,BRONX,5/7/2013,,,2013PI020263,-73.886097,40.827664
2013PI020277,808 SARATOGA AV,,BROOKLYN,7/29/2013,,,2013PI020277,-73.91562,40.660841
2013PI020326,124 ST & MADISON AV,,MANHATTAN,5/13/2013,,,2013PI020326,-73.941167,40.805072
2013PI020440,110-54 107 ST,,QUEENS,5/10/2013,,,2013PI020440,-73.832864,40.676926
2013PI020488,HOE AV & E 172 ST,,BRONX,6/15/2013,,,2013PI020488,-73.888804,40.833746
2013PI020545,747 COSTER ST,,BRONX,7/29/2013,5/27/2014,15000,2013PI020545,-73.888036,40.81566
2013PI020587,2025 JEROME AV,,BRONX,7/28/2013,,,2013PI020587,-73.908056,40.853481
2013PI020597,1420 AMSTERDAM AV,,MANHATTAN,6/5/2013,,,2013PI020597,-73.955475,40.815843
2013PI020620,298 CLARKSON AV,,BROOKLYN,7/5/2013,,,2013PI020620,-73.949584,40.655451
2013PI020622,680 TINTON AV,,BRONX,7/26/2013,,,2013PI020622,-73.904516,40.816375
2013PI020677,3540 WHITE PLAINS RD,,BRONX,6/14/2013,,,2013PI020677,-73.865627,40.878015
2013PI020721,895 IRVINE ST,,BRONX,4/10/2013,,,2013PI020721,-73.888915,40.819504
2013PI020842,W SIDE HY & 50 ST,,MANHATTAN,5/13/2013,,,2013PI020842,-73.996763,40.766787
2013PI020973,286 W 151 ST,,MANHATTAN,6/5/2013,,,2013PI020973,-73.938243,40.826007
2013PI020981,213 KOSCIUSZKO  ST,,BROOKLYN,7/4/2013,,,2013PI020981,-73.94642,40.691409
2013PI021012,79 LORRAINE ST,,BROOKLYN,5/11/2013,,,2013PI021012,-74.004533,40.674838
2013PI021142,AV U,E 15 ST,BROOKLYN,6/25/2013,,,2013PI021142,-73.956404,40.598843
2013PI021161,3073 PARK AV,,BRONX,5/16/2013,,,2013PI021161,-73.952137,40.810114
2013PI021167,PARK LANE SO,FOREST PKWY,QUEENS,6/20/2013,,,2013PI021167,-73.862369,40.695959
2013PI021171,74 W 92 ST,,MANHATTAN,5/14/2013,,,2013PI021171,-73.969269,40.789842
2013PI021215,BAY 44 ST & SHORE PKWY,,BROOKLYN,8/11/2013,,,2013PI021215,-73.991868,40.588489
2013PI021301,2123 AVE Z,,BROOKLYN,6/22/2013,,,2013PI021301,-73.947575,40.588969
2013PI021331,680 TINTON AV,,BRONX,7/25/2013,,,2013PI021331,-73.904516,40.816375
2013PI021341,1000 SUTTER AV,,BROOKLYN,6/8/2013,,,2013PI021341,-73.881433,40.671107
2013PI021366,805 E 156 ST,,BRONX,8/3/2013,,,2013PI021366,-73.903846,40.817873
2013PI021728,1208 FRANKLIN AV,,BRONX,8/1/2013,,,2013PI021728,-73.903442,40.829994
2013PI021745,1420 WASHINGTON AV,APT 1,BRONX,5/25/2013,,,2013PI021745,-73.903338,40.836487
2013PI021756,215 ALEXANDER AV,,BRONX,7/17/2013,,,2013PI021756,-73.926861,40.809543
2013PI021794,303 BEVERLY RD,APT 6P,BROOKLYN,5/16/2013,,,2013PI021794,-73.976904,40.643306
2013PI021832,GRAND AV & 69 ST,,QUEENS,8/2/2013,,,2013PI021832,-73.895341,40.725928
2013PI021835,2535 LINDEN BL,,BROOKLYN,6/27/2013,,,2013PI021835,-73.872367,40.6688
2013PI021842,BROOK AV & 145 ST,146 ST,BRONX,8/18/2013,,,2013PI021842,-73.916476,40.812319
2013PI021887,BELMONT AV & BARBEY ST,JEROME ST,BROOKLYN,5/28/2013,,,2013PI021887,-73.88729,40.671857
2013PI021918,110-00 ROCKAWAY BLVD,,QUEENS,7/5/2013,,,2013PI021918,-73.831348,40.673205
2013PI022085,AMSTERDAM AV,W 125 ST,MANHATTAN,3/21/2013,,,2013PI022085,-73.95626,40.813398
2013PI022105,1641 MADISON AV,,MANHATTAN,5/22/2013,,,2013PI022105,-73.947138,40.795529
2013PI022151,126 ST,LEXINGTON AV,MANHATTAN,5/21/2013,,,2013PI022151,-73.93693,40.805053
2013PI022188,4010 BRONXWOOD AV,,BRONX,4/5/2013,4/2/2014,17500,2013PI022188,-73.854097,40.887081
2013PI022228,1662 LONGFELLOW AV,,BRONX,6/28/2013,,,2013PI022228,-73.884875,40.834618
2013PI022299,WEBSTER AV & E 175 ST,,BRONX,5/28/2013,,,2013PI022299,-73.9021,40.845651
2013PI022305,BROOKLYN AV & SNYDER AV,,BROOKLYN,7/28/2013,,,2013PI022305,-73.943607,40.649287
2013PI022336,200 E 89 ST,APT 6A,MANHATTAN,5/22/2013,,,2013PI022336,-73.952386,40.780188
2013PI022376,345 E 101 ST,,MANHATTAN,7/23/2013,,,2013PI022376,-73.943151,40.786922
2013PI022391,1267 SHERIDAN AV,,BRONX,5/28/2013,,,2013PI022391,-73.915453,40.835737
2013PI022470,853 EMPIRE BLVD,,BROOKLYN,6/11/2013,,,2013PI022470,-73.933502,40.663856
2013PI022476,1694 MADISON AV,,MANHATTAN,4/22/2013,,,2013PI022476,-73.946821,40.798704
2013PI022495,396 E 170 ST,,BRONX,8/7/2013,,,2013PI022495,-73.908213,40.836873
2013PI022517,182 KOSCIUSKO ST,,BROOKLYN,8/12/2013,,,2013PI022517,-73.947488,40.690842
2013PI022598,112 HAVEN AV,,MANHATTAN,6/10/2013,,,2013PI022598,-73.942599,40.845039
2013PI022612,167 BRISTOL ST,,BROOKLYN,8/6/2013,6/27/2014,31500,2013PI022612,-73.911568,40.667272
2013PI022649,525 W 134 ST,,MANHATTAN,7/9/2013,,,2013PI022649,-73.954461,40.819219
2013PI022701,280 HART ST,BRIGTHER CHOICE COMMUNITY,BROOKLYN,6/13/2013,,,2013PI022701,-73.941283,40.69366
2013PI022712,1151 ELDER AV,,BRONX,6/2/2013,,,2013PI022712,-73.879207,40.827476
2013PI022841,1420 GRAND CO,,BRONX,5/30/2013,,,2013PI022841,-73.91268,40.839284
2013PI022852,HENDERSON AV & BROADWAY,,STATEN ISLAND,5/29/2013,,,2013PI022852,-74.117551,40.636963
2013PI022914,125-01 QUEENS BL,,QUEENS,6/23/2013,,,2013PI022914,-73.825646,40.712853
2013PI022922,MACON ST & MARCY AV,TOMPKINS AV,BROOKLYN,8/14/2013,6/2/2014,6000,2013PI022922,-73.946439,40.681457
2013PI022927,W 143 ST & HAMILTON PL,,MANHATTAN,8/17/2013,,,2013PI022927,-73.948886,40.824086
2013PI022956,E 172 ST,GRAND CO,BRONX,6/8/2013,,,2013PI022956,-73.912699,40.840939
2013PI023069,3 AV,E TREMONT AV,BRONX,3/23/2013,,,2013PI023069,-73.896178,40.846667
2013PI023078,165 ST,RIVER AV,BRONX,6/27/2013,,,2013PI023078,-73.923491,40.831982
2013PI023107,SEAVIEW AV & E 93 ST,,BROOKLYN,8/5/2013,,,2013PI023107,-73.892772,40.631818
2013PI023154,HOLLIS AV,205 ST,QUEENS,8/3/2013,,,2013PI023154,-73.752821,40.706974
2013PI023207,6 GRANT AV,,BROOKLYN,8/13/2013,3/3/2014,20000,2013PI023207,-73.868922,40.690502
2013PI023241,372 BLAKE AV,,BROOKLYN,7/25/2013,,,2013PI023241,-73.904368,40.665633
2013PI023310,162 BLEEKER ST,,MANHATTAN,7/18/2013,,,2013PI023310,-74.000211,40.728435
2013PI023313,7 AV & 131 ST,,MANHATTAN,8/26/2013,,,2013PI023313,-73.945571,40.81276
2013PI023338,BROOKLYN AV & SNYDER AV,,BROOKLYN,7/28/2013,,,2013PI023338,-73.943607,40.649287
2013PI023360,2403 GRAND CO,,BRONX,8/22/2013,,,2013PI023360,-73.898849,40.860563
2013PI023494,123 E 112 ST,,MANHATTAN,7/1/2013,,,2013PI023494,-73.943554,40.797331
2013PI023524,1052 E 52 ST,,BROOKLYN,6/12/2013,,,2013PI023524,-73.926866,40.634403
2013PI023526,738 WILLIAMS AV,,BROOKLYN,7/10/2013,,,2013PI023526,-73.896317,40.657419
2013PI023552,E HOUSTON ST,AVE B,MANHATTAN,7/17/2013,,,2013PI023552,-73.983825,40.721481
2013PI023653,2290 DAVIDSON AV,,BRONX,4/29/2013,,,2013PI023653,-73.904314,40.85905
2013PI023695,3035 WALLACE AV,,BRONX,9/4/2013,,,2013PI023695,-73.864582,40.870716
2013PI023720,735 GATES AV,,BROOKLYN,7/26/2013,,,2013PI023720,-73.93756,40.68796
2013PI023781,250 TOMPKINS AV,,BROOKLYN,9/2/2013,,,2013PI023781,-73.944989,40.690269
2013PI023819,2020 WHITE PLAINS RD,,BRONX,8/27/2013,,,2013PI023819,-73.867464,40.850796
2013PI023832,1821 DAVIDSON AV,,BRONX,8/16/2013,,,2013PI023832,-73.912077,40.849974
