#population,latitude,longitude,income,errormargin
6482,40.856204,-74.139065,32869,10433
5251,40.842971,-74.126775,42369,5127
4388,40.854046,-74.129574,43500,14670
4167,40.848452,-74.129866,51513,16111
4181,40.857175,-74.126556,33214,6649
7410,40.862135,-74.131317,22262,2946
3793,40.862202,-74.112823,28413,5930
7540,40.917263,-74.196728,62841,19387
3448,40.924975,-74.192348,38375,23885
7241,40.918171,-74.186251,31375,7169
6827,40.924124,-74.183644,30882,9290
4319,40.929217,-74.177075,30000,7759
2715,40.928976,-74.169035,34338,6847
2505,40.927085,-74.158647,28872,8006
3507,40.931779,-74.157305,25000,6189
5239,40.93587,-74.148372,46179,8257
6947,40.930426,-74.14918,37417,12094
4177,40.924206,-74.149386,38826,12673
5181,40.919463,-74.150421,34606,13906
3270,40.921076,-74.15852,23178,11106
2682,40.922449,-74.162796,21339,15457
2927,40.915999,-74.164076,28185,3407
3850,40.914372,-74.175326,17198,4767
4854,40.908457,-74.187292,43674,8664
1706,40.910284,-74.173802,34013,8560
3557,40.898668,-74.164915,30526,11930
3399,40.910552,-74.16711,19778,8387
1649,40.911844,-74.160422,28546,11290
6151,40.915104,-74.157484,23578,3648
5660,40.91281,-74.149831,44331,4818
7498,40.918846,-74.141007,41167,11180
5422,40.908542,-74.14113,50369,7983
6680,40.906691,-74.153353,42947,7927
3691,40.908539,-74.159785,19920,3849
2071,40.903934,-74.168106,32188,17811
7452,40.893517,-74.158636,36861,5701
3031,40.896182,-74.143888,52743,10351
4455,40.898986,-74.150501,37583,9156
2349,40.917843,-74.170027,20321,4108
4165,40.989094,-74.287638,111015,16196
6932,41.00694,-74.286793,80667,23206
5865,40.93569,-74.173196,57656,9827
6578,41.104093,-74.252592,119029,9634
5650,41.080149,-74.282207,102475,5683
2852,40.903971,-74.207255,53438,23475
7547,40.906893,-74.217963,82540,11323
405,40.904593,-74.229544,0,0
4358,41.028637,-74.29545,90976,16788
6758,41.05147,-74.280997,88750,8197
6635,40.963037,-74.219735,94306,32854
3088,40.996963,-74.263543,150822,15661
5719,40.97703,-74.264942,111071,6585
6438,40.940003,-74.215741,106071,21699
2752,40.953481,-74.227103,62177,7321
6610,40.941126,-74.237056,130223,16759
3105,40.923137,-74.223671,60250,11464
6241,40.956988,-74.265123,121296,15878
5280,40.940453,-74.255814,130451,10879
3980,40.923088,-74.25481,109773,9927
4869,40.914143,-74.266308,73853,5363
4858,41.176735,-74.380972,88182,4671
4097,41.146196,-74.346666,99042,13086
4744,41.124973,-74.373927,77088,4798
6983,41.081787,-74.378323,112500,21110
5168,41.047618,-74.423214,96116,7991
5000,40.89826,-74.195528,74697,12071
6819,40.887638,-74.198512,84866,17809
4199,40.924548,-74.174363,15097,5574
1773,39.741453,-75.410489,62917,12813
2176,39.732708,-75.468368,30714,15063
2971,39.724637,-75.469884,25337,6542
2729,39.734828,-75.457214,52853,9550
2746,39.710327,-75.465659,49576,9794
2574,39.699351,-75.459402,53000,16164
4016,39.662242,-75.321992,83299,9253
3505,39.651982,-75.326698,71724,10380
3505,39.616709,-75.191038,74257,8623
1395,39.591607,-75.172518,62955,12892
4799,39.564496,-75.147502,77105,11978
4594,39.519749,-75.110247,71613,9507
3450,39.55652,-75.330585,90625,17754
2666,39.531514,-75.391375,59914,7948
1823,39.616402,-75.404492,66250,7091
3387,39.662399,-75.500076,60171,7822
1807,39.669734,-75.508322,59559,11240
6143,39.639834,-75.525777,56963,7058
2072,39.628905,-75.504394,43472,11121
1800,39.570981,-75.461613,41097,8233
1805,39.563974,-75.462832,16052,2513
1541,39.569447,-75.47414,37788,13604
1770,39.493319,-75.424753,70682,7871
1036,39.553226,-75.50007,67625,8942
0,39.41727,-75.489804,0,0
3055,40.571726,-74.614966,63750,24265
2832,40.576978,-74.613425,72267,8346
3398,40.571007,-74.597686,85208,10229
2813,40.56442,-74.607056,56588,9527
3204,40.569392,-74.632931,52744,6165
3677,40.573667,-74.645385,92675,12958
4273,40.561911,-74.66293,103354,22707
4950,40.587304,-74.645762,114958,18089
6674,40.58335,-74.669049,108571,10849
3841,40.60699,-74.654931,139318,14416
4406,40.607212,-74.62866,116974,8524
4865,40.627794,-74.618338,135958,12902
3677,40.587094,-74.561579,135583,20275
5270,40.603857,-74.574561,166389,16717
6508,40.568665,-74.574901,86134,8757
3695,40.563536,-74.534378,59750,19544
4644,40.565827,-74.546384,51291,10880
2063,40.571502,-74.534651,97985,19036
4457,40.536212,-74.589359,66182,7480
2882,40.539628,-74.595048,46636,6541
3005,40.546582,-74.594568,58638,11407
5152,40.62335,-74.429686,50934,10768
4150,40.618683,-74.435649,67674,6805
4122,40.611424,-74.452512,91406,9827
3797,40.631559,-74.422359,75966,13582
4715,40.624012,-74.44485,44913,9012
7203,40.601118,-74.485303,128423,16481
5445,40.643893,-74.479995,139148,21762
4901,40.610052,-74.524585,127153,25248
4965,40.63171,-74.54712,191324,29642
5801,40.641328,-74.442931,108048,17640
5328,40.707939,-74.550906,122455,40864
9478,40.661625,-74.603951,185934,12525
4104,40.66851,-74.536825,92464,14266
7707,40.72065,-74.578549,130441,32116
2582,40.718041,-74.660022,127792,21896
919,40.689353,-74.630896,102143,33909
5810,40.653728,-74.635432,90469,9940
2355,40.678345,-74.673481,133606,38375
4563,40.553275,-74.528514,71838,14215
3658,40.507287,-74.482209,78050,7562
4901,40.496304,-74.498596,112500,16057
6814,40.512474,-74.504273,93750,12093
7427,40.49677,-74.474924,71176,10959
4703,40.48932,-74.472599,56338,10338
7387,40.428862,-74.577655,118709,9539
4699,40.437312,-74.551006,86250,13994
10529,40.462476,-74.534056,92135,10371
3001,40.534103,-74.550955,88155,16974
6097,40.541934,-74.729749,125050,13168
4790,40.576404,-74.699591,112903,18411
3572,40.599093,-74.707684,131563,26431
3310,40.48168,-74.720728,109643,33528
3004,40.494503,-74.665974,125781,18411
6551,40.502488,-74.659206,80170,13565
5020,40.514894,-74.65779,131601,10122
3781,40.521755,-74.684577,149028,27815
418,40.501136,-74.590192,74750,14116
8185,40.47583,-74.606541,147271,12151
4701,40.515562,-74.638582,82155,6883
3751,40.526598,-74.609264,99779,17026
682,40.400631,-74.639011,90208,10178
3516,40.434528,-74.643952,158681,42048
6652,40.458704,-74.640893,144333,17320
7742,40.669801,-74.560056,120341,18234
7273,40.394876,-74.66737,135984,17186
4813,40.430897,-74.690827,169028,39840
9181,40.515017,-74.523538,84954,9976
3847,41.307198,-74.753263,63750,11827
3951,41.261839,-74.601757,73725,14458
2130,41.209667,-74.60637,50964,6376
3764,41.236402,-74.52956,74583,11589
3259,41.22984,-74.490476,88796,13819
5399,41.166778,-74.468329,76862,16095
3200,41.199482,-74.43071,100485,15904
3019,41.181097,-74.508786,69712,10215
5302,41.192513,-74.543574,96055,9682
7407,41.217856,-74.647962,88327,8258
2014,41.222941,-74.807408,75192,9380
3167,41.11169,-74.802105,88906,14136
2029,41.083094,-74.73882,70486,11339
2107,41.159963,-74.782299,84541,12137
4299,41.158745,-74.723555,88454,10420
2538,41.114214,-74.680228,105915,6574
3175,41.142906,-74.608328,80108,13004
5038,41.122713,-74.545902,98663,8346
3277,41.148568,-74.57115,64094,8929
1637,41.112344,-74.578166,68608,6727
3408,41.118907,-74.587045,75439,21153
2410,41.076522,-74.597778,81591,20955
6206,41.05646,-74.652021,138929,14264
3802,41.041906,-74.578932,115417,25050
2983,41.013125,-74.632728,115917,14475
6731,41.020802,-74.655178,106280,14168
3948,41.016441,-74.716027,99549,11362
2977,41.039968,-74.729036,94468,20937
3976,41.055411,-74.759625,32134,7200
4021,41.049548,-74.750337,56141,12686
4099,41.072793,-74.853832,81495,6678
3437,41.035148,-74.808182,109196,16609
3601,40.967178,-74.795844,114000,17055
2372,40.931104,-74.734406,94750,15373
3545,40.951816,-74.714426,96214,13536
2433,40.995402,-74.671936,126771,30885
2016,40.954344,-74.66284,84813,23513
3610,40.911632,-74.705864,84554,6418
4307,40.945432,-74.651761,88828,15788
4505,40.922826,-74.672863,77101,16774
4319,40.936764,-74.668159,90218,4665
3011,40.656807,-74.194048,37270,10511
5674,40.651181,-74.187346,40526,16152
5324,40.648722,-74.194259,40705,7660
3685,40.646448,-74.21313,34408,12656
1935,40.648852,-74.22128,47031,8827
7384,40.655051,-74.219371,51721,9422
3087,40.65498,-74.213651,46480,5770
6072,40.652703,-74.203156,53478,10895
4190,40.655489,-74.198102,51027,8221
5578,40.658835,-74.205249,34202,3675
5851,40.662906,-74.202092,49815,10382
6685,40.673992,-74.200918,48125,6916
5077,40.671863,-74.208254,32241,6025
5583,40.680748,-74.201972,49125,8693
3800,40.678457,-74.211748,39076,8028
5517,40.686402,-74.210384,45385,7029
5762,40.676829,-74.216636,39583,13523
5033,40.669158,-74.227717,54632,16288
3164,40.671293,-74.222498,38413,5104
5867,40.662838,-74.225586,36798,4696
2953,40.664441,-74.221157,24085,8416
6612,40.661401,-74.234963,40662,4141
3862,40.656256,-74.229245,46760,14204
6500,40.669303,-74.240583,88236,6529
5813,40.703043,-74.223205,63021,10651
2265,40.702234,-74.229735,44735,6710
7531,40.695937,-74.235307,55735,10601
5795,40.688358,-74.220752,70451,11607
5129,40.707214,-74.253649,58671,5260
7715,40.707542,-74.271767,80069,11319
5134,40.717279,-74.278822,52682,2837
4031,40.710103,-74.288833,90764,11316
5046,40.701722,-74.296652,84700,6972
4141,40.693041,-74.283302,74301,10906
5718,40.699278,-74.265366,77237,12509
4236,40.691316,-74.249402,92930,15843
3919,40.684951,-74.266747,87167,10569
3672,40.682264,-74.255595,90125,18674
7901,40.676921,-74.249034,74107,16952
7914,40.675961,-74.294017,82625,13579
4753,40.666054,-74.255433,62500,13986
5425,40.665643,-74.275222,65278,26206
3119,40.663218,-74.266645,56250,7338
5943,40.658792,-74.262152,45361,12855
3654,40.655398,-74.249573,53438,10258
3722,40.653966,-74.267385,67772,16427
3548,40.64567,-74.269793,55451,8446
4218,40.649767,-74.252587,48380,5993
4483,40.64888,-74.238336,42406,16606
4182,40.642416,-74.250254,61646,15385
3951,40.637412,-74.256344,57453,6655
4536,40.640554,-74.27708,91146,13319
6241,40.631672,-74.271812,67717,7598
2668,40.627821,-74.260672,77000,10576
3825,40.634375,-74.249695,53102,9995
2465,40.645308,-74.223589,44827,32286
5410,40.624696,-74.244374,51472,12411
2738,40.621781,-74.239724,65000,19609
6967,40.618562,-74.276642,52550,6632
3557,40.606187,-74.298631,79922,18782
5317,40.607519,-74.287965,77500,15230
3300,40.599725,-74.278168,47813,9166
3352,40.605861,-74.279197,61607,6120
4853,40.60644,-74.267996,56616,7313
1471,40.634944,-74.2899,59931,6444
6246,40.622061,-74.295619,103542,12312
4730,40.625554,-74.315963,76333,5211
3780,40.611599,-74.327411,101133,10096
7369,40.662754,-74.338001,175304,23893
5554,40.658639,-74.362394,184375,35318
3894,40.649148,-74.350385,101136,20083
5948,40.643033,-74.343878,117480,18822
7551,40.635656,-74.331331,125517,21982
4226,40.651512,-74.323404,80069,9283
5886,40.665591,-74.299528,114613,7289
4302,40.662749,-74.317898,118185,14447
3544,40.65471,-74.300009,84583,13680
4580,40.643997,-74.296343,121875,23117
4313,40.646109,-74.312253,99375,19801
5462,40.711519,-74.314936,77587,6919
4506,40.701271,-74.333395,94313,11487
5849,40.691327,-74.320913,102926,19106
4635,40.72541,-74.3587,126042,61586
5537,40.719649,-74.371286,80194,9002
5842,40.705191,-74.371332,229412,25516
5443,40.712919,-74.349305,86250,25519
4000,40.694306,-74.39785,167500,30081
8171,40.704316,-74.404404,109924,11769
6283,40.676381,-74.41797,163804,21741
6900,40.676559,-74.442039,129808,21486
6685,40.678653,-74.358085,129659,15980
5850,40.652843,-74.397295,89972,14288
5813,40.656976,-74.381558,111053,16589
7845,40.628448,-74.355019,108854,10435
4002,40.617335,-74.379261,185833,34263
7318,40.641631,-74.385183,123750,7602
4657,40.637168,-74.405849,55769,14714
5288,40.629321,-74.413595,37068,12049
3910,40.62302,-74.41299,48490,4788
3391,40.625389,-74.39451,105714,7629
5245,40.617569,-74.411182,49809,10111
6207,40.614594,-74.4242,35847,6778
5323,40.606421,-74.439148,53553,13029
6329,40.601833,-74.43936,55917,13438
4126,40.603515,-74.424804,67411,9913
5332,40.606719,-74.406416,83768,11600
4475,40.65473,-74.182887,37149,8270
2288,40.665038,-74.215353,23269,8761
3930,40.695724,-75.184976,40972,11870
5021,40.691703,-75.19469,48565,6753
3017,40.684801,-75.172071,54300,11995
2982,40.682744,-75.185578,40259,15227
5976,40.975974,-74.992258,81207,7929
3917,40.986251,-74.909679,105083,8288
7949,40.89988,-74.99861,83571,8569
5662,40.867093,-74.856994,86756,7518
4323,40.908617,-74.84348,85685,8059
4590,40.859132,-74.8226,72083,14210
5134,40.844836,-74.832225,69881,13221
7725,40.818395,-74.870832,69155,7328
4882,40.818191,-75.040266,54137,7197
2514,40.810232,-74.991491,65489,6476
2681,40.826635,-75.074345,63500,7332
2667,40.755669,-75.130517,86172,13255
6651,40.757393,-74.985023,96496,11405
6461,40.759704,-74.982204,63274,7382
3176,40.716799,-75.043514,93828,13049
5712,40.682569,-75.122924,119625,20928
8014,40.708267,-75.1632,76964,8916
3339,40.658143,-75.158608,80104,12449
2369,40.663437,-75.160042,65980,6675
2715,35.124214,-106.492429,78478,9223
2683,35.127195,-106.505925,46763,11304
2577,35.127071,-106.524792,70417,16875
3561,35.119829,-106.523419,37149,4690
2807,35.119615,-106.505504,67344,9379
2080,35.109462,-106.493317,84961,8112
3157,35.112572,-106.50622,49960,6778
3197,35.112701,-106.52445,55761,13542
3269,35.105475,-106.525775,36468,4963
2908,35.104998,-106.506351,51140,6837
2326,35.126674,-106.542385,67484,16979
2828,35.127365,-106.558635,60104,9198
1836,35.120129,-106.560936,92955,15243
2666,35.12023,-106.542552,40403,8689
5770,35.109383,-106.54257,34784,4888
4088,35.1094,-106.560298,52619,8729
5064,35.094765,-106.541646,56579,7135
3642,35.098131,-106.560707,24713,5157
4204,35.093927,-106.490297,89221,4816
2866,35.098281,-106.506612,43651,8332
2801,35.097935,-106.523783,44590,6342
3228,35.090882,-106.524278,37813,8473
4692,35.090255,-106.504909,33065,5635
1953,35.12853,-106.577735,39264,7284
3285,35.127489,-106.59565,45067,8774
3229,35.119872,-106.595147,39500,6953
2991,35.120211,-106.578346,46538,9354
3383,35.110934,-106.57816,51667,4860
2736,35.112797,-106.595184,46994,5729
5952,35.098101,-106.613057,50457,4892
4379,35.099019,-106.59144,58947,14912
3415,35.091132,-106.591682,51716,4331
2645,35.079874,-106.581245,28981,7532
4754,35.081727,-106.595849,35778,5998
3846,35.092226,-106.568264,48486,5984
5150,35.080128,-106.55573,22169,4438
4361,35.078734,-106.565766,21429,2608
3715,35.081471,-106.515418,44865,8206
6152,35.075048,-106.543151,29071,4466
5858,35.072031,-106.518436,34292,8474
5540,35.051786,-106.497886,83019,5833
4445,35.078402,-106.490641,74538,9930
4204,35.078972,-106.501444,29205,9049
5961,35.064458,-106.506925,33229,6577
4669,35.061349,-106.522906,55820,9237
3860,35.060748,-106.548663,40152,9685
7471,35.068794,-106.56126,25088,3004
5987,35.064173,-106.581968,20410,3610
4311,35.065192,-106.5727,31919,4134
5113,35.065245,-106.595102,49349,6775
3118,35.064952,-106.608092,34071,4375
7164,35.064481,-106.622421,24425,3174
4595,35.061386,-106.646115,25929,4147
3173,35.075364,-106.653434,24023,6964
2646,35.077801,-106.64244,31780,9803
2529,35.08047,-106.62963,20073,4588
4932,35.078503,-106.614326,30042,6980
2931,35.085799,-106.61961,32962,3887
1055,35.087003,-106.630534,46250,30080
2287,35.09666,-106.638212,17703,3574
1887,35.085609,-106.651831,31000,13434
3259,35.084527,-106.66352,37587,6983
8842,35.074954,-106.685037,32655,4935
5272,35.095146,-106.698341,48750,5835
8270,35.081708,-106.70463,32409,3064
2361,35.099708,-106.675924,45417,16181
1024,35.095612,-106.669931,41111,15939
3598,35.094849,-106.656491,35924,2736
3934,35.113568,-106.646526,37163,7514
4890,35.114259,-106.665007,47551,7875
4144,35.115233,-106.67988,48523,15982
2918,35.134399,-106.668405,83594,24646
2909,35.135254,-106.645618,51087,8712
5402,35.126677,-106.650729,34522,14192
4533,35.122844,-106.610768,22729,3113
5616,35.158017,-106.630281,35365,7931
5236,35.157496,-106.646815,74167,8853
6186,35.191435,-106.620739,56453,11278
4975,35.137563,-106.563034,44293,22344
5067,35.166779,-106.55102,70433,13764
6941,35.137526,-106.579503,33899,3063
4236,35.153739,-106.535912,81657,8757
5374,35.142828,-106.542728,56711,14915
2456,35.134102,-106.54165,69605,16977
5278,35.134482,-106.514906,45388,4398
6272,35.148272,-106.48979,114440,7983
6335,35.184084,-106.56787,85244,13367
5717,35.16572,-106.570704,39235,7173
3320,35.151802,-106.565342,67222,12920
4672,35.152451,-106.577829,45529,7003
2378,35.155021,-106.511424,122875,18200
4481,35.141059,-106.525347,46260,5457
1812,35.165883,-106.508909,112708,11316
4903,35.165638,-106.534628,116020,7674
3593,35.183131,-106.511697,132202,23076
7228,35.18303,-106.548584,113250,15576
3585,35.133164,-106.599085,33244,2932
6323,35.157646,-106.613387,55357,11304
1970,35.183098,-106.590396,30206,3801
2785,35.146268,-106.504517,101058,36073
4883,35.148794,-106.51757,57560,6265
3180,35.170189,-106.310715,77125,15813
5473,35.122058,-106.313368,97782,15261
2426,35.111605,-106.406217,56528,10551
3480,35.083835,-106.307326,94036,9915
4497,34.969801,-106.301728,55750,10560
4936,35.008841,-106.662131,49660,7759
5085,35.059776,-106.672351,38074,6946
3176,35.059271,-106.694328,40711,4954
4056,35.038618,-106.700681,45515,7039
3522,35.042625,-106.67492,30805,8500
3568,35.039473,-106.684838,31638,5088
4407,34.968469,-106.704634,53897,13665
3653,35.020425,-106.690741,47156,7497
5562,35.002911,-106.704268,39444,6923
7147,35.062347,-106.748544,53729,4658
6894,35.048886,-106.747506,43611,7403
5247,34.995225,-106.73171,34476,10629
2018,35.205881,-106.650168,42566,7350
7552,35.207132,-106.667669,57606,6198
3521,35.200352,-106.690723,72543,10878
5049,35.161793,-106.679934,50784,11469
7278,35.172441,-106.686783,81734,6498
3189,35.165029,-106.704448,90114,16908
3716,35.155978,-106.706445,67326,7213
2456,35.145366,-106.717774,53720,4088
1888,35.149521,-106.708644,73077,10520
5045,35.143175,-106.700529,63917,14838
3606,35.122682,-106.697833,66858,13167
7218,35.049617,-106.730563,53225,7435
7279,35.047638,-106.720648,40886,5094
2239,35.050834,-106.713044,28136,7296
1082,35.051567,-106.782202,43295,19667
5593,35.035056,-106.74488,60199,9802
5350,35.030767,-106.727797,53141,11151
6745,35.065043,-106.736706,44125,8055
7313,35.068424,-106.722206,38954,6194
7156,35.086157,-106.726394,33476,7936
6284,35.1224,-106.719122,50250,3910
3070,35.096822,-106.736739,60859,6005
5075,35.103928,-106.740027,81529,6284
6396,35.211207,-106.68993,81449,7227
7037,35.211702,-106.711921,65673,7107
4970,35.200012,-106.718065,57127,9010
9190,35.197688,-106.738067,79341,5085
4261,35.119956,-106.706688,31016,4090
6522,35.105702,-106.718085,53841,8818
2458,35.190405,-106.698896,80547,15655
3756,35.186337,-106.675526,60841,20230
3585,35.193054,-106.670639,78173,18576
2859,35.185971,-106.499393,97955,11615
9385,35.112198,-106.84571,68547,6575
2489,34.910287,-106.702781,36830,5868
3725,33.928093,-108.549207,34738,5248
3818,33.3888,-104.534389,37690,5806
3814,33.388644,-104.550065,36013,5158
6529,33.410898,-104.529642,33539,3260
4760,33.403947,-104.505146,26934,3273
2022,33.382484,-104.525761,25407,7879
4967,33.37638,-104.511097,30337,6757
4469,33.362805,-104.526272,42632,3813
5732,33.366169,-104.537177,31560,3937
2775,33.396149,-104.570602,71232,5679
4839,33.437112,-104.51259,66783,12227
4418,33.430644,-104.53013,47843,15917
6099,33.307439,-104.501599,33413,3921
3927,33.417294,-104.585744,47694,8667
1627,33.345238,-104.389855,41563,6389
3021,33.193235,-104.407454,49063,6759
2828,33.079878,-104.349646,44352,4197
3019,35.041687,-107.62113,27938,5210
2083,34.948235,-108.419169,19769,5967
4093,35.051187,-107.409992,33698,7513
5188,35.153412,-107.823652,37077,4116
2921,35.15444,-107.83421,41937,6716
3249,35.172709,-107.88281,37716,6806
6660,35.160054,-107.872071,43095,12774
4315,36.899335,-104.419047,31565,3664
3747,36.888431,-104.454691,43277,6854
5688,36.43098,-104.93695,41349,5003
4966,34.405017,-103.225765,17451,3326
4235,34.426824,-103.222835,49811,4869
4243,34.412193,-103.221643,33311,6224
6279,34.421772,-103.205634,34646,7174
3427,34.413703,-103.178772,62102,8415
6392,34.432555,-103.182362,70015,9697
4726,34.405561,-103.194663,22210,3741
2297,34.386464,-103.202032,26712,3402
1240,34.4434,-103.581091,34375,7337
4178,34.494847,-103.190695,72165,12808
4148,34.385295,-103.172994,40714,7200
2245,34.402687,-103.330277,39113,6607
2022,34.465462,-104.257875,32554,5293
3969,32.332896,-106.767053,45217,9465
4863,32.34009,-106.791361,23512,5551
4826,32.349675,-106.781118,68719,22854
5742,32.299767,-106.798696,34405,6098
5903,32.322963,-106.81063,43289,10521
3685,32.323923,-106.788041,45179,18295
3011,32.316818,-106.774647,21592,2384
5712,32.322203,-106.76456,31406,6743
2888,32.313813,-106.790918,26231,4571
2801,32.303446,-106.769058,24856,5890
6112,32.303692,-106.752173,29740,5523
3400,32.29303,-106.747689,29471,4625
6952,32.290514,-106.762144,16798,3326
4209,32.279079,-106.747625,12788,6754
2811,32.27556,-106.791344,49907,14274
4075,32.258091,-106.771454,56250,19180
4857,32.261208,-106.748584,30618,6378
14991,32.352959,-106.722607,60182,8739
4336,32.308975,-106.735991,48221,11819
3815,32.274205,-106.690227,103405,25530
4534,32.301831,-106.7301,55439,13708
7259,32.37153,-106.82,54348,9586
7724,32.401116,-106.704466,45208,6526
5078,32.436574,-106.652123,39605,11176
9787,32.372387,-106.75944,53128,5317
6369,32.434459,-106.823222,44769,4266
5719,32.679759,-107.164615,32955,8318
6119,32.302801,-106.875384,68611,8269
2910,32.13128,-106.714033,33531,4481
5842,31.859457,-106.645638,48333,6718
1691,32.02949,-106.67682,38661,14425
3029,31.936969,-106.652578,53587,22868
3192,31.809366,-106.578876,22061,3531
3749,31.795097,-106.575125,23455,5199
5749,31.805325,-106.593044,24621,3107
6715,32.156454,-106.679904,24787,7273
6354,32.060823,-106.622871,34973,5114
6965,32.035157,-106.411868,31390,1466
3958,32.004863,-106.590961,23245,8513
5830,32.01276,-106.603424,19632,8583
1702,32.385718,-106.495174,50612,8290
1630,32.428146,-104.226302,36910,5364
4493,32.444274,-104.231924,61620,10938
5810,32.430826,-104.239304,45716,7864
3427,32.423167,-104.264068,56250,6850
4437,32.424663,-104.254608,34545,11257
3220,32.414888,-104.239506,39821,16831
5430,32.387602,-104.219945,41865,11796
5179,32.347571,-104.236579,55682,11898
2179,32.276576,-104.093428,45882,11213
4917,32.830686,-104.416957,66711,18694
6551,32.849337,-104.415101,39765,4088
6556,32.83183,-104.411315,47215,19392
2515,32.885853,-108.160799,55032,13505
2153,32.815041,-108.499104,48451,8736
6777,32.788908,-108.276041,36502,7370
4280,32.765882,-108.275121,30430,7878
3074,32.77773,-108.164666,28750,2440
3060,32.754633,-108.102568,29572,2358
5891,32.781284,-108.255985,42259,11268
1764,32.637618,-108.174518,39063,6521
4687,34.930036,-104.792489,27242,4956
695,35.861023,-103.984528,31146,3776
2195,32.189663,-108.83749,37611,5365
2699,32.345548,-108.709104,37434,5957
2812,32.705069,-103.135138,31761,11021
3431,32.693001,-103.144858,36628,10328
3909,32.689841,-103.126856,25883,2855
3406,32.703734,-103.11755,34722,11084
6244,32.721781,-103.118456,53333,7070
3743,32.733831,-103.136,60223,19036
3635,32.738129,-103.151485,86521,12434
6487,32.716848,-103.1438,56765,11302
1489,32.799061,-103.133658,61950,9551
3263,32.730089,-103.193436,45234,25822
2321,32.777914,-103.160023,91071,16690
2565,32.772147,-103.133865,48571,14243
3220,32.439824,-103.159576,58314,13146
2175,32.114736,-103.198791,46354,4531
4340,32.936677,-103.355605,41444,7855
3617,32.960349,-103.356375,46172,13046
3513,32.950978,-103.353975,38813,5554
4557,33.05394,-103.323252,65464,12273
1826,33.756691,-105.802068,38009,11277
3052,33.538883,-105.582178,41139,5728
6771,33.376237,-105.563685,41139,3731
6300,33.354201,-105.665312,53472,8096
2548,33.323058,-105.662706,42303,6892
3839,35.895856,-106.278483,132955,11755
5057,35.894674,-106.320653,98322,14429
3317,35.88304,-106.300503,77000,11516
5737,35.819548,-106.202984,112356,18500
5385,32.2545,-107.735107,28554,7212
4250,32.246053,-107.764803,30352,6017
2411,32.258966,-107.767498,27500,9925
5936,32.072968,-107.684364,30952,7200
4338,32.284573,-107.775519,32275,5659
2775,32.270146,-107.755085,24490,3443
6459,35.06864,-108.848695,32904,9983
1422,35.083428,-108.781148,16685,8670
3423,35.710852,-108.145842,30213,5355
5846,35.557624,-108.468361,25781,2358
3854,35.751236,-108.59999,27389,2659
6253,35.820368,-108.913274,29643,2575
4845,35.448637,-108.765713,29317,2530
4238,35.590385,-108.868895,19569,5052
2186,35.817983,-107.624855,18784,2096
6499,35.519989,-108.795397,29757,4088
3186,35.53595,-108.741125,25951,4014
3241,35.521615,-108.741372,34073,7768
5838,35.516998,-108.725312,64089,8602
5248,35.524589,-108.688881,55651,11483
2197,35.274797,-108.831805,28167,5113
5677,35.418624,-108.142439,22263,8596
1080,35.27359,-108.450139,35486,8212
4881,35.99928,-105.241049,40000,7486
1593,32.895486,-105.951757,26495,5233
1885,32.904913,-105.951602,30915,7222
2328,32.919407,-105.944614,37801,6842
3359,32.933445,-105.952385,60181,13728
3770,32.910167,-105.94612,42246,5465
3248,32.908396,-105.929549,57721,13461
5052,32.896942,-105.929671,48294,5697
6888,32.871023,-105.950157,44353,10064
4937,32.870315,-105.983522,28654,5960
3113,32.827376,-106.079087,44250,6233
2132,32.797126,-105.975991,39662,6885
2628,32.979492,-105.95214,41023,14941
6143,33.065584,-106.008616,34752,4145
3167,32.949574,-105.714583,44288,7787
9941,32.111229,-106.270039,21827,5076
3613,33.200005,-105.748197,27009,7535
3080,35.162995,-103.728113,36847,7790
2943,35.179789,-103.726721,25380,5008
3018,35.199435,-103.51378,38786,4934
3388,36.012465,-105.920347,38810,6789
3714,36.084043,-105.965422,30722,3823
6957,36.110583,-106.061938,47679,10948
4766,36.253078,-106.253715,40743,7622
3711,36.687218,-106.626154,40625,3186
3454,35.996609,-106.073144,33798,6135
4448,35.963488,-106.078189,54076,6589
3499,36.882731,-107.035602,44113,7216
6309,36.046732,-106.078883,40503,2995
4754,34.177048,-103.332178,35313,4137
3701,34.190977,-103.339612,34433,12551
4300,34.174472,-103.349012,38424,11235
3401,34.187968,-103.439093,43071,6819
3690,34.104927,-103.292884,45332,6705
3425,35.313738,-106.544783,42772,10614
4331,35.230929,-106.615653,80588,19086
3998,35.241732,-106.627777,98404,18400
6522,35.29257,-106.593287,75560,13177
8319,35.27009,-106.643548,64821,7648
5997,35.254491,-106.690482,61274,9582
5173,35.250751,-106.70513,49276,5744
5357,35.247157,-106.730321,42418,6083
4698,35.25316,-106.664559,58522,5831
3581,35.249122,-106.675187,45932,5226
6048,35.243142,-106.646407,43250,5434
8996,35.341616,-106.599537,74846,14240
4803,35.301109,-106.62213,69564,8422
3912,35.230579,-106.668707,54756,14890
7510,35.231499,-106.693704,75670,11036
4331,35.289668,-106.707998,43535,2239
4908,35.270541,-106.729356,68930,5220
9954,35.315862,-106.718255,67536,7520
2318,35.895366,-106.928935,45467,7337
1963,35.616511,-106.37955,45750,4086
6812,35.309546,-106.461696,74597,9543
2729,35.680796,-106.6949,52796,4880
3566,35.520579,-106.35474,36667,7265
0,35.850777,-106.257477,0,0
